File,rowID,Process Time [s],DateTime,Timestamp,CurrentDate,CurrentTime,CurrentState,ToolID,DimerLotID,Batch,OperatorID,BoatQTY,BatchQuality,SurfaceArea,Thickness,DimerGrams,CounterRun,VCH_A_10T,VCH_B_10T,CCH_1T,CCH_Pirani,Foreline,Total_Runtime,Maint_Time,VA1,VA2,VN1,VCH,VPT4,VCPD,VCPE,VTC,VCP,VCT,VRP,VCTE,Pyro_UpperC,Pyro_LowerC,ColdTrap_CanisterC,Chiller_AmbientC,CoatCh_TopRearC,CoatCh_TopLeftC,CoatCh_TopRightC,CoatCh_TopFrontC,VaporCh_RearwallC,Band_FrntC,Band_MidC,Band_RearC,VaporCh_DoorC,VaporCh_DoorHtrC,VaporCh_RearHtrC,PumpoilC,CoatCh_Left_FlangeC,CoatCh_Right_FlangeC,CoatCh_Top_FlangeC,CoatCh_Bottom_FlangeC,CF160_Top_FlangeC,CF160_Front_FlangeC,CF160_Rear_FlangeC,CF160_Upper_FlangeC,CF160_Lower_FlangeC,CoatCh_InletC,VCT_JacketC,VRP_JacketC,VCP_JacketC,VCP_PipePortC,VCT_PipePortC,VRP_PipePortC,VRP_PaddleC,CF75_VaporChC,Cf75_45ELLC,VaporCh_FlangeC,XEntry_2INPipeC,XExit_2INPipeC,VCT_PaddleC,First_45ELLC,Second_45ELLC,VaporCh_PipeC,VaporCH_OutletC,VA1_C,VPT3_C,VPT4_C,PumpPipe_90ELLC,ISO80_PumpPortC,ISO80_ColtrapPortC,ISO80_ColdtrapC,VRP_PipeC,Coldtrap_4IN_PipeC,Coldtrap_8IN_PipeC,VCT_PipeC,CF100_XEntryC,ISO100_XExit_FlangeC,CF75_PyroTube_EntryC,VCT_90ELLC,SmartPyro
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26062,1391,2021-02-25T12:53:31.000Z,1614257611,2/25/2021 12:00:00 AM,12:53:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,36.08,0,36.8,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,541.21,541.5,23.03,-32768,33.02,39.87,-32768,42,-32768,124.91,126.8,126.43,148.4,175.27,180.97,-32768,47.39,44.97,30.62,43.99,144.89,145.04,156.81,98.09,150.09,33.21,145.02,176.45,183.02,96.32,46.78,49.13,175.15,-32768,183.78,177.22,154.94,146.96,134.66,178,145.13,155.94,176.62,135.28,135.01,135.11,135.06,135.03,135.18,135.03,165.04,144.97,144.94,82.46,145.02,115.09,170.02,145.09,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26063,1401,2021-02-25T12:53:41.000Z,1614257621,2/25/2021 12:00:00 AM,12:53:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,36.28,0,36.8,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,541.57,541.82,23.08,-32768,33.07,40,-32768,42,-32768,125.06,127.02,126.65,149.49,175.1,173.09,-32768,47.46,44.82,30.62,43.91,144.97,144.97,156.83,98.18,150.12,33.29,144.97,175.72,184.38,96.54,47,49.2,175.17,-32768,183.83,177.97,154.92,146.98,134.62,177.27,145.73,156.01,176.55,135.37,134.93,135.11,135.08,134.98,135.03,134.96,165.07,144.99,144.99,82.29,144.92,115.21,170.02,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26064,1411,2021-02-25T12:53:51.000Z,1614257631,2/25/2021 12:00:00 AM,12:53:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,36.48,0,36.8,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,542.06,542.06,23.11,-32768,33.09,40.02,-32768,41.93,-32768,125.33,126.95,126.73,150.22,175.37,165.99,-32768,47.42,44.92,30.72,44.09,144.94,145.02,156.88,98.16,150.19,33.24,145.14,175.15,185.48,96.81,47.05,49.2,175.22,-32768,183.73,177.07,154.84,146.83,134.62,176.75,146.17,156.01,176.6,135.35,135.08,134.96,134.93,135.13,135.11,135.03,165.07,144.99,145.09,82.41,145.02,115.31,170.04,145.12,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26065,1421,2021-02-25T12:54:01.000Z,1614257641,2/25/2021 12:00:00 AM,12:54:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,36.72,0,36.84,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,542.41,542.06,23.18,-32768,32.97,39.97,-32768,42,-32768,126.09,127.07,126.85,151.14,175.25,169.87,-32768,47.49,44.92,30.72,44.01,145.12,145.04,157.01,98.21,150.19,33.31,145.04,174.75,184.98,96.98,46.83,49.2,175.17,-32768,183.75,175.5,154.92,146.98,134.74,175.82,146.77,156.09,176.55,135.23,135.06,135.01,135.01,134.98,134.96,135.03,165.07,145.14,144.94,82.46,145.09,115.31,169.97,145.12,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26066,1441,2021-02-25T12:54:21.000Z,1614257661,2/25/2021 12:00:00 AM,12:54:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,37.28,0,36.84,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,543.19,543.19,23.06,-32768,33.12,40.05,-32768,41.96,-32768,129.98,129.18,129.03,152.78,175.25,187.58,-32768,47.42,44.92,30.62,43.99,145.04,144.97,156.98,98.11,150.17,33.36,145.07,174.02,182.52,97.14,46.88,49.16,175.2,-32768,183.73,173.69,154.99,146.91,134.62,174.72,148.02,156.09,176.4,135.01,135.01,135.03,134.98,134.88,134.96,134.88,164.99,145.09,145.02,82.39,144.94,115.38,170.04,145.12,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26067,1451,2021-02-25T12:54:31.000Z,1614257671,2/25/2021 12:00:00 AM,12:54:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,37.56,0,36.88,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,543.4,543.61,23.06,-32768,33.04,40.12,-32768,41.96,-32768,132.58,131.23,131.53,153.32,175.27,184.28,-32768,47.44,44.94,30.72,44.01,145.14,144.99,156.98,98.11,150.19,33.39,144.99,173.72,182.72,96.98,46.93,49.28,175.12,-32768,183.65,174.3,155.02,146.86,134.69,173.97,148.73,156.09,176.4,135.01,135.01,135.03,135.01,135.06,135.03,134.88,165.17,145.09,145.02,82.39,145.07,115.43,170.04,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26068,1461,2021-02-25T12:54:41.000Z,1614257681,2/25/2021 12:00:00 AM,12:54:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,38,0,36.88,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,543.7,543.91,23.03,-32768,33.07,40.07,-32768,42.13,-32768,136.84,133.73,134.32,154.25,175.15,175.37,-32768,47.51,44.94,30.74,43.96,145.12,145.04,157.01,98.23,150.22,33.56,145.07,173.72,184.08,96.98,46.93,49.2,175.15,-32768,183.68,175.75,155.04,147.03,134.74,173.27,149.44,156.09,176.5,134.88,135.03,135.13,135.01,134.91,135.13,135.13,165.07,145.07,145.04,82.41,145.02,115.53,170.04,144.89,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26069,1471,2021-02-25T12:54:51.000Z,1614257691,2/25/2021 12:00:00 AM,12:54:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,38.36,0,36.92,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,543.98,544.05,22.98,-32768,32.99,40.07,-32768,42.05,-32768,139.64,137.78,138.29,154.74,175.05,165.61,-32768,47.51,44.94,30.72,43.94,144.97,145.04,157.08,98.21,150.07,33.41,145.02,173.97,185.3,96.64,47.02,49.18,175.05,-32768,183.68,176.72,155.02,146.88,134.69,172.54,150.06,156.04,176.47,134.86,135.11,135.06,135.11,135.01,135.06,134.98,165.09,145.09,145.04,82.48,145.09,115.6,170.04,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26070,1481,2021-02-25T12:55:01.000Z,1614257701,2/25/2021 12:00:00 AM,12:55:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,38.84,0,37,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,544.34,544.34,23.06,-32768,33.04,39.97,-32768,42,-32768,142.03,141.19,141.48,155.49,175.27,167.3,-32768,47.42,44.99,30.72,44.01,145.14,145.07,157.08,98.14,150.12,33.56,145.02,174.2,185.38,96.49,46.78,49.28,175.05,-32768,183.63,176.95,154.97,147.03,134.57,172.04,150.77,156.04,176.32,134.71,135.11,134.98,134.93,135.06,135.13,135.06,165.02,144.94,145.04,82.34,144.94,115.53,169.97,144.97,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26071,1491,2021-02-25T12:55:11.000Z,1614257711,2/25/2021 12:00:00 AM,12:55:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,39.44,0,37.04,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,544.71,544.5,23.16,-32768,33.07,40.07,-32768,42,-32768,144.27,144.69,144.02,156.04,175,176.67,-32768,47.37,44.87,30.74,44.04,144.97,144.89,157.08,98.21,150.14,33.56,144.94,174.57,184.23,96.18,46.9,49.32,175.05,-32768,183.63,175.77,154.89,146.81,134.52,171.77,151.26,156.04,176.35,134.81,134.96,135.06,135.11,134.88,135.01,135.01,165.09,145.02,145.04,82.41,145.04,115.63,170.07,145.07,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26072,1501,2021-02-25T12:55:21.000Z,1614257721,2/25/2021 12:00:00 AM,12:55:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,40.12,0,37.12,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,544.92,544.99,23.16,-32768,33.09,40.02,-32768,42,-32768,145.39,146.91,146.31,156.43,175.25,187.48,-32768,47.51,44.94,30.74,43.96,145.14,145.07,157.08,98.16,150.07,33.63,144.99,175.15,183.02,95.89,46.8,49.16,175.15,-32768,183.55,175.15,154.97,146.96,134.71,171.37,151.86,155.96,176.27,134.81,135.08,134.96,135.06,135.03,135.08,134.93,165.02,145.09,144.97,82.41,145.12,115.7,169.89,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26073,1511,2021-02-25T12:55:31.000Z,1614257731,2/25/2021 12:00:00 AM,12:55:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,40.72,0,37.24,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,545.2,545.34,23.06,-32768,33.02,40.02,-32768,42,-32768,146.01,148.05,147.45,157.08,175.15,184.9,-32768,47.49,44.84,30.59,43.89,145.09,145.02,157.16,98.14,150.04,33.46,144.92,175.75,182.45,95.48,46.85,49.35,175,-32768,183.47,174.7,155.12,146.88,134.71,171.37,152.43,155.99,176.4,134.81,135.03,134.98,135.08,135.06,135.01,135.01,165.09,145.02,145.04,82.41,145.02,115.68,170.07,145.07,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26074,1521,2021-02-25T12:55:41.000Z,1614257741,2/25/2021 12:00:00 AM,12:55:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,41.12,0,37.32,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,545.56,545.56,23.01,-32768,32.95,40.02,-32768,41.96,-32768,145.71,148.6,147.78,157.5,175.12,175.2,-32768,47.44,44.94,30.67,44.04,145.09,145.02,157.16,98.04,150.09,33.43,144.99,176.27,183.68,95.21,46.83,49.4,175.15,-32768,183.52,174.77,155.04,146.96,134.69,171.42,152.85,155.89,176.4,134.86,135.01,135.03,135.08,135.06,135.15,135.08,165.04,144.99,144.97,82.41,145.04,115.77,170.07,145.07,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26075,1531,2021-02-25T12:55:51.000Z,1614257751,2/25/2021 12:00:00 AM,12:55:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,41.4,0,37.36,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,545.91,545.84,23.11,-32768,32.99,40,-32768,42.03,-32768,145.27,148.35,147.68,157.75,175.15,169.24,-32768,47.46,44.97,30.67,44.04,145.09,144.94,157.11,98.11,150.09,33.43,144.97,177.07,185.1,94.85,46.97,49.32,175.17,-32768,183.55,175.17,155.04,146.88,134.71,171.59,153.19,155.99,176.35,134.96,135.06,135.01,135.03,135.08,135.08,134.93,165.12,145.12,145.07,82.41,145.04,115.85,170.07,144.92,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26076,1551,2021-02-25T12:56:11.000Z,1614257771,2/25/2021 12:00:00 AM,12:56:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,42.12,0,37.4,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,546.49,546.64,23.11,-32768,33.04,39.97,-32768,41.98,-32768,144.07,147.11,146.21,158.75,174.95,180.85,-32768,47.54,44.97,30.69,44.06,145.17,145.09,157.26,98.18,149.97,33.31,145.12,177.97,184.63,94.1,46.68,49.32,175.25,-32768,183.63,175.95,155.07,146.91,134.71,172.49,153.57,156.06,176.27,135.18,134.96,135.06,135.11,135.01,135.01,135.01,165.12,145.12,145.07,82.36,145.14,115.87,169.94,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26077,1561,2021-02-25T12:56:21.000Z,1614257781,2/25/2021 12:00:00 AM,12:56:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,42.4,0,37.36,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,546.71,546.92,23.03,-32768,32.95,39.95,-32768,41.98,-32768,143.25,146.51,145.69,159.12,175.1,187.88,-32768,47.44,45.02,30.69,43.99,145.09,145.09,157.13,98.06,149.92,33.39,145.12,178.35,183.52,93.98,46.63,49.2,175.27,-32768,183.65,176.17,155.07,146.91,134.71,173.09,153.46,155.91,176.27,135.18,134.91,135.01,135.11,135.01,134.88,135.11,165.04,144.97,145.04,82.34,145.07,115.8,170.09,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26078,1571,2021-02-25T12:56:31.000Z,1614257791,2/25/2021 12:00:00 AM,12:56:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,42.68,0,37.4,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,547.34,547.13,23.03,-32768,33.04,40.05,-32768,42.08,-32768,142.4,145.69,145.09,159.34,175.32,186.3,-32768,47.54,44.97,30.62,43.91,145.09,145.02,157.13,98.06,149.89,33.39,145.12,178.42,182.52,93.74,46.7,49.28,175.32,-32768,183.73,176.75,155.04,146.96,134.74,173.72,153.53,155.94,176.27,135.33,135.06,134.93,135.13,135.11,135.03,134.96,165.12,144.97,145.07,82.41,145.14,115.8,170.09,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26079,1581,2021-02-25T12:56:41.000Z,1614257801,2/25/2021 12:00:00 AM,12:56:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,42.92,0,37.48,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,547.43,547.36,22.88,-32768,32.92,39.92,-32768,42,-32768,141.76,144.97,144.15,159.64,175.02,175.95,-32768,47.54,44.97,30.55,43.99,145.04,145.04,157.11,98.04,150.04,33.46,145.14,178.37,183.17,93.57,46.8,49.3,175.17,-32768,183.65,177.2,155.07,146.98,134.59,174.77,153.42,156.01,176.3,135.28,135.06,135.08,135.03,135.08,135.11,134.96,165.12,145.04,144.99,82.44,144.99,115.65,169.94,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26080,1601,2021-02-25T12:57:01.000Z,1614257821,2/25/2021 12:00:00 AM,12:57:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,43.16,0,37.48,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,548.26,548.26,23.03,-32768,33.07,39.92,-32768,41.96,-32768,140.64,143.18,142.8,160.31,175.17,169.82,-32768,47.46,44.97,30.69,43.99,145.02,145.09,157.21,98.14,150.07,33.34,145.04,177.75,185.63,93.33,46.88,49.23,175.17,-32768,183.5,178.15,155.09,147.01,134.71,176.62,152.99,155.94,176.2,135.25,135.06,135.08,135.06,135.11,134.98,135.13,165.07,145.07,145.07,82.44,144.99,115.73,170.02,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26081,1611,2021-02-25T12:57:11.000Z,1614257831,2/25/2021 12:00:00 AM,12:57:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,43.32,0,37.48,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,548.4,548.54,22.96,-32768,32.99,39.92,-32768,41.96,-32768,140.44,142.48,141.96,160.49,174.9,179.95,-32768,47.56,44.99,30.62,43.99,145.12,144.97,157.23,98.01,150.04,33.24,145.12,177.22,185.13,93.43,47.02,49.25,175.12,-32768,183.42,178.57,155.07,146.98,134.66,177.55,152.74,155.96,176.15,135.2,134.98,135.11,135.03,135.01,134.98,134.91,165.12,145.04,144.99,82.46,145.04,115.55,170.02,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26082,1621,2021-02-25T12:57:21.000Z,1614257841,2/25/2021 12:00:00 AM,12:57:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,43.52,0,37.52,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,548.84,548.91,22.98,-32768,32.99,40.07,-32768,42.1,-32768,140.51,141.66,141.36,160.86,175.27,188.3,-32768,47.46,44.97,30.64,44.09,145.02,145.09,157.21,97.99,150.04,33.02,145.14,176.72,183.55,93.52,46.83,49.2,175.22,-32768,183.5,179.2,155.09,147.08,134.74,178.3,152.52,155.96,176.15,135.13,135.06,134.93,135.06,135.11,134.91,135.06,165.14,145.14,145.07,82.36,145.07,115.65,170.02,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26083,1631,2021-02-25T12:57:31.000Z,1614257851,2/25/2021 12:00:00 AM,12:57:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,43.72,0,37.56,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,549.1,549.17,23.06,-32768,32.99,40.07,-32768,42.03,-32768,140.51,141.01,140.71,161.16,175.05,185.65,-32768,47.46,44.97,30.57,44.09,145.12,145.04,157.16,98.01,149.89,32.95,145.07,176.27,182.57,93.57,46.88,49.08,175.27,-32768,183.5,179.65,155.04,146.96,134.69,179.15,152.19,155.81,176,134.98,135.06,134.96,134.96,135.01,134.98,134.98,165.14,145.07,145.07,82.36,145.09,115.68,169.94,144.97,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26084,1641,2021-02-25T12:57:41.000Z,1614257861,2/25/2021 12:00:00 AM,12:57:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,43.84,0,37.56,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,549.48,549.48,22.96,-32768,33.07,40,-32768,42.03,-32768,140.74,140.71,140.56,161.31,174.9,178.05,-32768,47.49,44.99,30.47,44.06,144.89,145.12,157.18,98.18,150.04,33.02,145.07,175.6,182.67,93.81,46.95,49.16,175.2,-32768,183.35,180.1,154.99,147.06,134.62,179.52,151.92,155.89,176.07,134.98,135.06,135.11,135.13,134.96,134.98,134.91,165.07,144.99,145.09,82.39,144.99,115.58,170.12,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26085,1651,2021-02-25T12:57:51.000Z,1614257871,2/25/2021 12:00:00 AM,12:57:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,43.96,0,37.6,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,549.83,549.69,22.83,-32768,33.09,39.95,-32768,42.1,-32768,140.94,140.34,140.27,161.48,175.15,170.74,-32768,47.42,44.99,30.57,43.94,145.04,144.97,157.11,98.04,150.04,33.02,145.02,175.07,184.15,93.93,46.97,49.2,175.12,-32768,183.35,180.57,154.94,146.93,134.59,180.02,151.54,155.81,176.25,134.93,135.06,135.03,135.08,135.06,134.98,134.98,165.14,145.07,145.09,82.46,145.09,115.53,170.12,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26086,1671,2021-02-25T12:58:11.000Z,1614257891,2/25/2021 12:00:00 AM,12:58:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,44.28,0,37.6,7.53,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,550.41,550.34,22.96,-32768,32.99,40,-32768,42.03,-32768,141.78,140.56,140.56,161.86,175,177.8,-32768,47.56,44.92,30.57,44.01,144.97,144.89,157.23,98.09,149.94,32.77,144.99,174.1,185.23,94.61,46.8,49.03,175.02,-32768,183.27,181.37,154.92,147.06,134.66,180.1,150.83,155.89,175.95,134.79,135.06,135.11,135.01,134.98,135.06,134.98,165.09,145.17,145.04,82.48,145.07,115.36,170.12,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26087,1681,2021-02-25T12:58:21.000Z,1614257901,2/25/2021 12:00:00 AM,12:58:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,44.48,0,37.64,7.54,0,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,550.77,550.91,22.98,-32768,33.09,39.95,-32768,41.96,-32768,141.88,140.76,140.76,162.08,175.07,189.4,-32768,47.49,44.99,30.62,44.06,144.94,145.02,157.21,98.06,149.94,32.92,144.97,173.84,184.05,95,46.95,49.03,175.2,-32768,183.35,181.9,155.02,147.01,134.66,179.87,150.55,155.74,175.95,134.86,135.08,135.06,135.08,135.13,135.06,134.98,165.02,145.02,145.04,82.48,144.94,115.38,170.04,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26088,1691,2021-02-25T12:58:31.000Z,1614257911,2/25/2021 12:00:00 AM,12:58:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,44.8,0,37.64,7.54,0.01,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,551.02,551.02,22.83,-32768,33.12,39.97,-32768,42.03,-32768,141.78,141.19,141.26,162.23,175.15,187.58,-32768,47.54,44.99,30.57,44.01,144.99,145.22,157.18,98.11,150.04,33.02,144.97,173.69,183,95.36,46.95,49.11,175.2,-32768,183.35,182.3,155.09,147.08,134.64,179.4,150.21,155.91,176.02,134.79,134.98,135.11,135.08,135.06,134.98,134.98,165.17,145.02,144.89,82.48,145.12,115.26,169.97,144.97,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26089,1701,2021-02-25T12:58:41.000Z,1614257921,2/25/2021 12:00:00 AM,12:58:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,45,0,37.68,7.53,0.01,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,551.47,551.47,22.93,-32768,33.04,40.02,-32768,42.1,-32768,141.39,141.48,141.41,162.23,174.85,180,-32768,47.46,44.89,30.59,44.01,144.99,144.92,157.11,98.18,149.97,33.02,144.94,173.82,182.55,95.55,46.95,49.18,175.2,-32768,183.42,182.75,155.07,146.98,134.64,178.87,149.83,155.76,176.05,134.96,135.08,134.98,135.08,135.13,135.01,135.08,165.09,145.09,144.97,82.48,144.99,115.24,170.04,144.97,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26090,1721,2021-02-25T12:59:01.000Z,1614257941,2/25/2021 12:00:00 AM,12:59:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,45.2,0,37.72,7.53,0.01,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,552.03,552.06,22.93,-32768,32.95,40.02,-32768,42.03,-32768,140.96,141.76,141.98,162.7,175.25,167.65,-32768,47.42,44.99,30.57,44.01,144.94,145.02,157.13,98.14,149.87,32.92,144.92,174.32,184.95,96.15,46.46,49.2,175.12,-32768,183.22,183.65,155.09,146.93,134.71,177.52,149.06,155.84,175.97,135.03,135.08,135.06,135.11,135.08,135.08,135.01,165.24,145.14,145.04,82.48,145.12,115.19,170.07,145.07,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26091,1731,2021-02-25T12:59:11.000Z,1614257951,2/25/2021 12:00:00 AM,12:59:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,45.6,0,37.72,7.53,0.01,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,552.74,552.81,22.86,-32768,33.04,39.9,-32768,42.1,-32768,140.71,141.71,141.86,162.7,175.1,173.62,-32768,47.49,45.06,30.5,43.94,144.92,144.99,156.96,98.18,150.02,32.77,145.02,174.8,185.38,96.42,46.51,49.11,175.25,-32768,183.2,183.88,154.94,146.93,134.54,176.9,148.73,155.76,175.95,135.01,135.08,134.98,134.96,134.93,135.01,135.01,165.17,145.09,145.04,82.48,145.04,115.19,170.07,144.99,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,26092,1741,2021-02-25T12:59:21.000Z,1614257961,2/25/2021 12:00:00 AM,12:59:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,45.68,0,37.72,7.53,0.01,5892.51,0,0,0,0,0,0,0,0,0,0,1,0,1,553.16,553.44,22.76,-32768,32.9,39.9,-32768,42.03,-32768,140.76,141.53,141.53,162.83,174.92,187.38,-32768,47.56,45.06,30.67,44.11,144.94,145.02,157.13,98.14,150.04,32.87,145.09,175.55,184.55,96.71,46.8,49.03,175.32,-32768,183.45,184.28,154.94,147.08,134.71,175.95,148.3,155.76,175.82,135.18,135.08,135.13,135.03,135.01,135.01,135.01,165.07,145.07,145.04,82.41,145.04,115.11,169.92,145.07,1
